SFCL-EQ.NS           "STAR FERRO AND CEMENT LIMITED"                                                                     
PARRYSUGAR-EQ.NS     "PARRYS SUGAR INDUSTRIES LIMITED"                                                                   
SHARONBIO.NS         "Sharon Bio Medicine Limited"                                                                       
PENPEBS-EQ.NS        "PENNAR ENGINEERED BUILDING SYST"                                                                   
MYSOREBAN.NS         "State Bank of Mysore"                                                                              
SUTLEJTEX.NS         "Sutlej Textiles And Industries Ltd"                                                                
BILENERGY-EQ.NS      "BIL ENERGY SYSTEMS INR1"                                                                           
MARUTI-IL.NS         "MARUTI SUZUKI IND INR5"                                                                            
GEINDSYS.NS          "Gei Industrial Systems Ltd"                                                                        
MOTILALOF.NS         "Motilal Oswal Financial Services Ltd"                                                              
SONASTEER.NS         "Sona Koyo Steering Systems Ltd"                                                                    
SHILPI.NS            "Shilpi Cable Technologies Ltd"                                                                     
OISL.NS              "OCL Iron and Steel Ltd"                                                                            
SUDAR-BE.NS          "SUDAR INDUSTRIES L INR10"                                                                          
UTTAMSUGAR-EQ.NS     "UTTAM SUGAR MILLS LIMITED"                                                                         
BLUESTINF.NS         "Blue Star Infotech Ltd"                                                                            
SMPL-EQ.NS           "SUJANA METAL PRODUCTS LIMITED"                                                                     
8KMILES-EQ.NS        "8K MILES SOFTWARE SERVICES LIMI"                                                                   
ESSARSHPNG-EQ.NS     "ESSAR SHIPPING LIMITED"                                                                            
SKUMARSYN.NS         "S Kumars Nationwide Ltd"                                                                           
TAKE.NS              "Take Solutions Ltd"                                                                                
BYKE-EQ.NS           "THE BYKE HOSPITALITY LTD"                                                                          
TBZ.NS               "Tribhovandas Bhimji Zaveri Ltd"                                                                    
TODAYS-EQ.NS         "TODAYS WRITING INSTRUMENTS LIMI"                                                                   
ORIENTALTL-EQ.NS     "ORIENTAL TRIMEX INR10"                                                                             
TECPRO.NS            "Tecpro Systems Ltd"                                                                                
TIRUMALCH.NS         "Thirumalai Chemicals Ltd"                                                                          
IMPEXFERRO-EQ.NS     "IMPEX FERRO TECH LIMITED"                                                                          
TNTELE-EQ.NS         "TAMILNADU TELECOMMUNICATION LIM"                                                                   
TANTIACON.NS         "Tantia Constructions Ltd"                                                                          
GTNTEX-EQ.NS         "GTN TEXTILES LIMITED"                                                                              
CIGNITITEC-EQ.NS     "CIGNITI TECHNOLOGIES LIMITED"                                                                      
TULSI.NS             "Tulsi Extrusions Ltd"                                                                              
RAMASTEEL-EQ.NS      "RAMA STEEL TUBES LIMITED"                                                                          
TALWALKAR.NS         "Talwalkars Better Value Fitness Ltd"                                                               
HEXATRADEX-EQ.NS     "HEXA TRADEX LIMITED"                                                                               
TIMBOR-BZ.NS         "TIMBOR HOME LIMITED"                                                                               
TELEDATAI.NS         "Teledata Technology Solutions Ltd"                                                                 
INFOBEANS-IT.NS      "InfoBeans Tech Ltd"                                                                                
TATAMETAL.NS         "Tata Metaliks Ltd"                                                                                 
TCIDEVELOP-EQ.NS     "TCI DEVELOPERS LIMITED"                                                                            
RAMCOCEM-EQ.NS       "THE RAMCO CEMENTS LIMITED"                                                                         
TPLPLASTE.NS         ""                                                                                                  
MELSTAR-EQ.NS        "MELSTAR INFORMATION TECH"                                                                          
CHESLINTE.NS         "Cheslind Textiles Ltd"                                                                             
ANANDAMRUB-EQ.NS     "The Anandam Rubber Co Ltd"                                                                         
BALAJITEL.NS         "Balaji Telefilms Ltd"                                                                              
TECHIN.NS            "Techindia Nirman Limited"                                                                          
GOLDTECH.NS          "Goldstone Technologies Ltd"                                                                        
TARAJEWEL.NS         "TARA JEWELS LIMITED"                                                                               
NGCT.NS              "Northgate Com Tech Ltd"                                                                            
TNTELE.NS            "Tamilnadu Telecommunication Ltd"                                                                   
SABTN.NS             "Sri Adhikari Brothers Television Network Ltd"                                                      
TIMKEN.NS            "Timken India Ltd"                                                                                  
AXISCADES-EQ.NS      "AXISCADES ENGINEERING TECHNOLOG"                                                                   
SUTLEJTEX.NS         "Sutlej Textiles And Industries Ltd"                                                                
ORIENTALT.NS         "Oriental Trimex Ltd"                                                                               
IMPEXFERR.NS         "Impex Ferro Tech Ltd"                                                                              
TECPRO-BZ.NS         "TECPRO SYSTEMS LTD"                                                                                
NIITTECH.NS          "NIIT Technologies Ltd"                                                                             
APOLLOTYR.NS         "Apollo Tyres Ltd"                                                                                  
KAVVERITE.NS         "Kavveri Telecom Products Ltd"                                                                      
THEMISMED.NS         "Themis Medicare Ltd"                                                                               
WABAG.NS             "Va Tech Wabag Ltd"                                                                                 
NGCT-EQ.NS           "NORTHGATE COM TECH INR10"                                                                          
TARMAT.NS            "TARMAT LIMITED"                                                                                    
TIJARIA-BE.NS        "TIJARIA POLYPIPES LTD INR10"                                                                       
CTE-BE.NS            "CAMBRIDGE TECH ENT INR10"                                                                          
TECHNOFAB.NS         "Technofab Engineering Ltd"                                                                         
TATAINVES.NS         "Tata Investment Corp Ltd"                                                                          
CTE.NS               "Cambridge Technology Enterprises Ltd"                                                              
MANGTIMBER-EQ.NS     "MANGALAM TIMBER PRODUCTS LIMITE"                                                                   
TFL-EQ.NS            "TRANSWARRANTY FINANCE LIMITED"                                                                     
TOKYOPLAST-EQ.NS     "TOKYO PLAST INTERNATIONAL LIMIT"                                                                   
TUBEINVES.NS         "Tube Investments Of India Ltd"                                                                     
ATFL.NS              "Agro Tech Foods Ltd"                                                                               
ORIENTALTL-BE.NS     "ORIENTAL TRIMEX LTD INR10"                                                                         
GOLDENTOB.NS         "Golden Tobacco Ltd"                                                                                
DYNATECH.NS          "Dynacons Technologies Ltd"                                                                         
GANDHITUB.NS         "Gandhi Special Tubes Ltd"                                                                          
THANGAMAYL-EQ.NS     "THANGAMAYIL JEWELLERY LIMITED"                                                                     
NGCT-BE.NS           "NORTHGATE COM TECH INR10"                                                                          
ISFT.NS              "Intrasoft Technologies Ltd"                                                                        
TULIP-BZ.NS          "TULIP TELECOM LIMITED"                                                                             
KABRAEXTRU-EQ.NS     "KABRA EXTRUSION TECHNIK LIMITED"                                                                   
RAJTV-EQ.NS          "RAJ TELEVISION NETWORK LIMITED"                                                                    
TODAYS.NS            "Todays Writing Products Ltd"                                                                       
TFCILTD.NS           "Tourism Finance Corp of India Ltd"                                                                 
UCALFUEL.NS          "UCAL Fuel Systems Ltd"                                                                             
UNIVCABLES-EQ.NS     "UNIVERSAL CABLES LIMITED"                                                                          
UNICHEMLA.NS         "Unichem Laboratories Limited"                                                                      
UTTAMSTL.NS          "Uttam Galva Steels Ltd"                                                                            
UPL-EQ.NS            "UPL LIMITED"                                                                                       
UPL.NS               "UPL Limited"                                                                                       
USHAMART.NS          "Usha Martin Ltd"                                                                                   
UTRGESSRGR-MF.NS     "UTI MUTUAL FUND RGSS RET GROWTH"                                                                   
UNIVCABLE.NS         "Universal Cables Ltd"                                                                              
VETO-EQ.NS           "VETO SWITCHGEARS AND CABLES LIM"                                                                   
VALECHAENG-EQ.NS     "VALECHA ENGINEERING LIMITED"                                                                       
PVP.NS               "PVP Ventures Ltd"                                                                                  
KARURVYSY.NS         "Karur Vysya Bank Ltd"                                                                              
INGVYSYAB.NS         "ING Vysya Bank Ltd"                                                                                
HMVL.NS              "Hindustan Media Ventures Ltd"                                                                      
BVCL-EQ.NS           "BARAK VALLEY CEMENTS LIMITED"                                                                      
VARDMNPOLY-EQ.NS     "VARDHMAN POLYTEX LIMITED"                                                                          
VARDMNPOL.NS         "Vardhman Polytex Ltd"                                                                              
VISUINTL.NS          "Visu International Ltd"                                                                            
V2RETAIL.NS          "V2 RETAIL LIMITED"                                                                                 
VASWANI.NS           "Vaswani Industries Ltd"                                                                            
VIPULLTD.NS          ""                                                                                                  
VTXIND-BE.NS         "VTX Industries Limited"                                                                            
VETO-SM.NS           "VETO SWITCHGEARS A INR10"                                                                          
VINATIORGA-EQ.NS     "VINATI ORGANICS LIMITED"                                                                           
SPECTACLE-BE.NS      "SPEC VENTURES LTD INR1"                                                                            
KSK.NS               "KSK Energy Ventures Ltd"                                                                           
GLOBALVEC.NS         "Global Vectra Helicorp Ltd"                                                                        
SPECTACLE-EQ.NS      "SPEC VENTURES LTD INR1"                                                                            
LAKSHVILA.NS         "Lakshmi Vilas Bank Ltd"                                                                            
VALUEIND.NS          "Value Industries Ltd"                                                                              
IBSEC.NS             "Indiabulls Ventures Ltd"                                                                           
IBVENTURES-EQ.NS     "INDIABULLS VENTURES LIMITED"                                                                       
VTMLTD.NS            "VTM Limted"                                                                                        
VEDL.NS              ""                                                                                                  
WABAG.NS             "Va Tech Wabag Ltd"                                                                                 
WABCOINDI.NS         "WABCO INDIA LIMITED"                                                                               
WINDMACHI.NS         ""                                                                                                  
TODAYS-EQ.NS         "TODAYS WRITING INSTRUMENTS LIMI"                                                                   
WEIZFOREX.NS         "Weizmann Forex Ltd"                                                                                
GARWALLRO.NS         "Garware Wall Ropes Ltd"                                                                            
WELINV.NS            "Welspun Investments and Commercials Ltd"                                                           
WELSPUNIN.NS         "Welspun India Ltd"                                                                                 
WEBELSOLA.NS         "Websol Energy System Ltd"                                                                          
INOXWIND-EQ.NS       "INOX WIND LIMITED"                                                                                 
UGARSUGAR-BE.NS      "UGAR SUGAR WORKS INR1"                                                                             
WABAG.NS             "Va Tech Wabag Ltd"                                                                                 
WEIZMANIND-EQ.NS     "WEIZMANN LIMITED"                                                                                  
ZUARIGLOB.NS         "ZUARI GLOBAL LIMITED"                                                                              
ZENITHEXP.NS         "Zenith Exports Ltd"                                                                                
TBZ.NS               "Tribhovandas Bhimji Zaveri Ltd"                                                                    
ZEEMEDIA.NS          ""                                                                                                  
ZENITHEXPO-EQ.NS     "ZENITH EXPORTS LIMITED"                                                                            
ZEEL-P1.NS           "ZEE ENTERTAINMENT ENTERPRISES L"                                                                   
